tournament_id;tournament_name;meta;tournament_date;archetype;card_name;card_identifier;total_count;max_count;deck_inclusion_count;average_count;total_decks_in_archetype;percentage_in_archetype;set_code;set_name;set_number;rarity;type;image_url;is_ace_spec,
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Blaziken;Munkidori;TWM 95;42;2;21;2,"['0;21;100', '0;TWM;;95;Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_095_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Blaziken;Lillie's Clefairy ex;JTG 56;20;1;20;1,"['0;21;95', '24;JTG;;56;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_056_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Blaziken;Fezandipiti ex;ASC 142;21;1;21;1,"['0;21;100', '0;ASC;;142;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_142_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Blaziken;Chi-Yu;TWM 39;5;1;5;1,"['0;21;23', '81;TWM;;39;Uncommon;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_039_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Blaziken;Meowth ex;POR 62;21;1;21;1,"['0;21;100', '0;POR;;62;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_062_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Blaziken;Lillie's Determination;ASC 192;84;4;21;4,"['0;21;100', '0;ASC;;192;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Blaziken;Boss's Orders;ASC 183;63;3;21;3,"['0;21;100', '0;ASC;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Blaziken;Crispin;PRE 105;40;2;21;1,"['9;21;100', '0;PRE;;105;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_105_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Blaziken;Dawn;PFL 87;18;1;18;1,"['0;21;85', '71;PFL;;87;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_087_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Blaziken;Buddy-Buddy Poffin;ASC 184;84;4;21;4,"['0;21;100', '0;ASC;;184;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_184_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Blaziken;Ultra Ball;ASC 213;84;4;21;4,"['0;21;100', '0;ASC;;213;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_213_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Blaziken;Poké Pad;POR 81;74;4;21;3,"['52;21;100', '0;POR;;81;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_081_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Blaziken;Night Stretcher;ASC 196;42;2;21;2,"['0;21;100', '0;ASC;;196;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Blaziken;Rare Candy;MEG 125;50;3;21;2,"['38;21;100', '0;MEG;;125;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_125_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Blaziken;Unfair Stamp;TWM 165;20;1;20;1,"['0;21;95', '24;TWM;;165;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_165_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Blaziken;Special Red Card;CRI 82;19;1;19;1,"['0;21;90', '48;CRI;;82;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRI/CRI_082_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Blaziken;Risky Ruins;MEG 127;8;2;7;1,"['14;21;33', '33;MEG;;127;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_127_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Blaziken;Team Rocket's Watchtower;ASC 210;27;2;19;1,"['42;21;90', '48;ASC;;210;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_210_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Blaziken;Fire Energy;EVO 92;63;3;21;3,"['0;21;100', '0;EVO;;92;Common;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/EVO/EVO_092_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Blaziken;Psychic Energy;EVO 95;63;3;21;3,"['0;21;100', '0;EVO;;95;Common;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/EVO/EVO_095_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Blaziken;Darkness Energy;EVO 97;42;2;21;2,"['0;21;100', '0;EVO;;97;Common;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/EVO/EVO_097_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Blaziken;Moltres;PFL 14;5;1;5;1,"['0;21;23', '81;PFL;;14;Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_014_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Blaziken;Shaymin;DRI 10;9;1;9;1,"['0;21;42', '86;DRI;;10;Uncommon;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_010_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Blaziken;Area Zero Underdepths;PRE 94;4;1;4;1,"['0;21;19', '05;PRE;;94;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_094_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Blaziken;Judge;POR 76;6;1;6;1,"['0;21;28', '57;POR;;76;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_076_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Blaziken;Ho-Oh;SSP 19;1;1;1;1,"['0;21;4', '76;SSP;;19;Uncommon;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_019_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Blaziken;Team Rocket's Petrel;ASC 207;1;1;1;1,"['0;21;4', '76;ASC;;207;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_207_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Blaziken;Jamming Tower;TWM 153;3;1;3;1,"['0;21;14', '29;TWM;;153;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_153_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Blaziken;Psyduck;ASC 39;1;1;1;1,"['0;21;4', '76;ASC;;39;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_039_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Blaziken;Blaziken;DRI 42;1;1;1;1,"['0;21;4', '76;DRI;;42;Rare;Stage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_042_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Dragapult Blaziken;Hero's Cape;TEF 152;1;1;1;1,"['0;21;4', '76;TEF;;152;Ultra Rare;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_152_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Alakazam Dudunsparce;Abra;MEG 54;59;4;15;3,"['93;15;100', '0;MEG;;54;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_054_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Alakazam Dudunsparce;Kadabra;MEG 55;59;4;15;3,"['93;15;100', '0;MEG;;55;Uncommon;Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_055_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Alakazam Dudunsparce;Alakazam;MEG 56;45;3;15;3,"['0;15;100', '0;MEG;;56;Rare;Stage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_056_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Alakazam Dudunsparce;Dunsparce;JTG 120;45;3;15;3,"['0;15;100', '0;JTG;;120;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_120_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Alakazam Dudunsparce;Dudunsparce;TEF 129;43;3;15;2,"['87;15;100', '0;TEF;;129;Rare;Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_129_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Alakazam Dudunsparce;Fezandipiti ex;ASC 142;14;1;14;1,"['0;15;93', '33;ASC;;142;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_142_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Alakazam Dudunsparce;Psyduck;ASC 39;13;1;13;1,"['0;15;86', '67;ASC;;39;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_039_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Alakazam Dudunsparce;Dedenne;SSP 87;12;1;12;1,"['0;15;80', '0;SSP;;87;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_087_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Alakazam Dudunsparce;Genesect;SFA 40;15;1;15;1,"['0;15;100', '0;SFA;;40;Uncommon;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_040_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Alakazam Dudunsparce;Dawn;PFL 87;56;4;15;3,"['73;15;100', '0;PFL;;87;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_087_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Alakazam Dudunsparce;Hilda;WHT 84;49;4;15;3,"['27;15;100', '0;WHT;;84;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_084_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Alakazam Dudunsparce;Boss's Orders;ASC 183;35;4;15;2,"['33;15;100', '0;ASC;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Alakazam Dudunsparce;Lana's Aid;TWM 155;15;1;15;1,"['0;15;100', '0;TWM;;155;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_155_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Alakazam Dudunsparce;Buddy-Buddy Poffin;ASC 184;60;4;15;4,"['0;15;100', '0;ASC;;184;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_184_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Alakazam Dudunsparce;Poké Pad;POR 81;60;4;15;4,"['0;15;100', '0;POR;;81;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_081_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Alakazam Dudunsparce;Rare Candy;MEG 125;43;3;15;2,"['87;15;100', '0;MEG;;125;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_125_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Alakazam Dudunsparce;Enhanced Hammer;TWM 148;30;2;15;2,"['0;15;100', '0;TWM;;148;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_148_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Alakazam Dudunsparce;Special Red Card;CRI 82;4;1;4;1,"['0;15;26', '67;CRI;;82;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRI/CRI_082_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Alakazam Dudunsparce;Sacred Ash;DRI 168;15;1;15;1,"['0;15;100', '0;DRI;;168;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_168_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Alakazam Dudunsparce;Night Stretcher;ASC 196;14;1;14;1,"['0;15;93', '33;ASC;;196;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Alakazam Dudunsparce;Handheld Fan;TWM 150;30;3;14;2,"['14;15;93', '33;TWM;;150;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_150_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Alakazam Dudunsparce;Air Balloon;ASC 181;4;1;4;1,"['0;15;26', '67;ASC;;181;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_181_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Alakazam Dudunsparce;Nighttime Mine;ASC 197;35;4;10;3,"['5;15;66', '67;ASC;;197;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_197_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Alakazam Dudunsparce;Telepathic Psychic Energy;POR 88;60;4;15;4,"['0;15;100', '0;POR;;88;Rare;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_088_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Alakazam Dudunsparce;Enriching Energy;SSP 191;14;1;14;1,"['0;15;93', '33;SSP;;191;Ultra Rare;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_191_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Alakazam Dudunsparce;Psychic Energy;EVO 95;16;2;15;1,"['07;15;100', '0;EVO;;95;Common;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/EVO/EVO_095_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Alakazam Dudunsparce;Elgyem;BLK 40;7;1;7;1,"['0;15;46', '67;BLK;;40;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_040_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Alakazam Dudunsparce;Shaymin;DRI 10;10;1;10;1,"['0;15;66', '67;DRI;;10;Uncommon;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_010_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Alakazam Dudunsparce;Lucky Helmet;TWM 158;9;2;8;1,"['12;15;53', '33;TWM;;158;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_158_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Alakazam Dudunsparce;Eri;TEF 146;4;1;4;1,"['0;15;26', '67;TEF;;146;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_146_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Alakazam Dudunsparce;Abra;TWM 80;1;1;1;1,"['0;15;6', '67;TWM;;80;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_080_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Alakazam Dudunsparce;Fan Rotom;SCR 118;2;1;2;1,"['0;15;13', '33;SCR;;118;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_118_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Alakazam Dudunsparce;Xerosic's Machinations;SFA 64;1;1;1;1,"['0;15;6', '67;SFA;;64;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_064_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Alakazam Dudunsparce;Battle Cage;PFL 85;16;4;5;3,"['2;15;33', '33;PFL;;85;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_085_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Alakazam Dudunsparce;Alakazam;TWM 82;1;1;1;1,"['0;15;6', '67;TWM;;82;Rare;Stage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_082_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Alakazam Dudunsparce;Chien-Pao;SSP 56;1;1;1;1,"['0;15;6', '67;SSP;;56;Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_056_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Alakazam Dudunsparce;Legacy Energy;TWM 167;1;1;1;1,"['0;15;6', '67;TWM;;167;Ultra Rare;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_167_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Alakazam Dudunsparce;Ciphermaniac's Codebreaking;PRE 104;1;1;1;1,"['0;15;6', '67;PRE;;104;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_104_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Alakazam Dudunsparce;Wondrous Patch;PFL 94;1;1;1;1,"['0;15;6', '67;PFL;;94;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_094_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Lillie's Clefairy;Mega Kangaskhan ex;MEG 104;8;4;2;4,"['0;2;100', '0;MEG;;104;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_104_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Lillie's Clefairy;Meowth ex;POR 62;8;4;2;4,"['0;2;100', '0;POR;;62;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_062_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Lillie's Clefairy;Lillie's Clefairy ex;JTG 56;8;4;2;4,"['0;2;100', '0;JTG;;56;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_056_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Lillie's Clefairy;Latias ex;SSP 76;6;3;2;3,"['0;2;100', '0;SSP;;76;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_076_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Lillie's Clefairy;Fezandipiti ex;ASC 142;4;2;2;2,"['0;2;100', '0;ASC;;142;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_142_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Lillie's Clefairy;Wellspring Mask Ogerpon ex;TWM 64;4;2;2;2,"['0;2;100', '0;TWM;;64;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_064_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Lillie's Clefairy;Koraidon ex;ASC 121;2;1;2;1,"['0;2;100', '0;ASC;;121;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_121_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Lillie's Clefairy;Moltres;PFL 14;2;1;2;1,"['0;2;100', '0;PFL;;14;Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_014_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Lillie's Clefairy;Chien-Pao;SSP 56;2;1;2;1,"['0;2;100', '0;SSP;;56;Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_056_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Lillie's Clefairy;Crispin;PRE 105;6;3;2;3,"['0;2;100', '0;PRE;;105;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_105_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Lillie's Clefairy;Boss's Orders;ASC 183;6;3;2;3,"['0;2;100', '0;ASC;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Lillie's Clefairy;Ciphermaniac's Codebreaking;PRE 104;4;2;2;2,"['0;2;100', '0;PRE;;104;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_104_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Lillie's Clefairy;Cyrano;SSP 170;2;1;2;1,"['0;2;100', '0;SSP;;170;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_170_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Lillie's Clefairy;Ultra Ball;ASC 213;8;4;2;4,"['0;2;100', '0;ASC;;213;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_213_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Lillie's Clefairy;Dusk Ball;SSP 175;8;4;2;4,"['0;2;100', '0;SSP;;175;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_175_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Lillie's Clefairy;Wondrous Patch;PFL 94;6;3;2;3,"['0;2;100', '0;PFL;;94;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_094_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Lillie's Clefairy;Prime Catcher;PRE 119;2;1;2;1,"['0;2;100', '0;PRE;;119;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_119_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Lillie's Clefairy;Lillie's Pearl;JTG 151;4;2;2;2,"['0;2;100', '0;JTG;;151;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_151_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Lillie's Clefairy;Area Zero Underdepths;PRE 94;8;4;2;4,"['0;2;100', '0;PRE;;94;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_094_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Lillie's Clefairy;Prism Tower;CRI 80;1;1;1;1,"['0;2;50', '0;CRI;;80;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRI/CRI_080_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Lillie's Clefairy;Psychic Energy;EVO 95;8;4;2;4,"['0;2;100', '0;EVO;;95;Common;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/EVO/EVO_095_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Lillie's Clefairy;Fighting Energy;EVO 96;4;2;2;2,"['0;2;100', '0;EVO;;96;Common;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/EVO/EVO_096_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Lillie's Clefairy;Fire Energy;EVO 92;4;2;2;2,"['0;2;100', '0;EVO;;92;Common;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/EVO/EVO_092_R_EN_LG.png;No']"
